session_id,split,preset,scenario,window_end_drop_number,future_start_drop_number,future_end_drop_number,label,ratio_t_minus_19,ratio_t_minus_18,ratio_t_minus_17,ratio_t_minus_16,ratio_t_minus_15,ratio_t_minus_14,ratio_t_minus_13,ratio_t_minus_12,ratio_t_minus_11,ratio_t_minus_10,ratio_t_minus_9,ratio_t_minus_8,ratio_t_minus_7,ratio_t_minus_6,ratio_t_minus_5,ratio_t_minus_4,ratio_t_minus_3,ratio_t_minus_2,ratio_t_minus_1,ratio_t_minus_0,error_percent_t_minus_19,error_percent_t_minus_18,error_percent_t_minus_17,error_percent_t_minus_16,error_percent_t_minus_15,error_percent_t_minus_14,error_percent_t_minus_13,error_percent_t_minus_12,error_percent_t_minus_11,error_percent_t_minus_10,error_percent_t_minus_9,error_percent_t_minus_8,error_percent_t_minus_7,error_percent_t_minus_6,error_percent_t_minus_5,error_percent_t_minus_4,error_percent_t_minus_3,error_percent_t_minus_2,error_percent_t_minus_1,error_percent_t_minus_0,delta_ratio_t_minus_19,delta_ratio_t_minus_18,delta_ratio_t_minus_17,delta_ratio_t_minus_16,delta_ratio_t_minus_15,delta_ratio_t_minus_14,delta_ratio_t_minus_13,delta_ratio_t_minus_12,delta_ratio_t_minus_11,delta_ratio_t_minus_10,delta_ratio_t_minus_9,delta_ratio_t_minus_8,delta_ratio_t_minus_7,delta_ratio_t_minus_6,delta_ratio_t_minus_5,delta_ratio_t_minus_4,delta_ratio_t_minus_3,delta_ratio_t_minus_2,delta_ratio_t_minus_1,delta_ratio_t_minus_0
syn_0217,train,fast,missing_drop,176,177,181,1,0.973333,0.978667,0.978667,0.976,0.976,0.981333,0.978667,0.977333,0.976,0.976,0.974667,0.976,0.976,0.977333,0.977333,0.977333,0.976,0.977333,0.978667,0.978667,-2.6667,-2.1333,-2.1333,-2.4,-2.4,-1.8667,-2.1333,-2.2667,-2.4,-2.4,-2.5333,-2.4,-2.4,-2.2667,-2.2667,-2.2667,-2.4,-2.2667,-2.1333,-2.1333,0.0,0.005333,0.0,-0.002667,0.0,0.005333,-0.002667,-0.001333,-0.001333,0.0,-0.001333,0.001333,0.0,0.001333,0.0,0.0,-0.001333,0.001333,0.001333,0.0
syn_0221,train,fast,recovery,21,22,26,3,1.532,1.530667,1.529333,1.528,1.528,1.526667,1.526667,1.522667,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,53.2,53.0667,52.9333,52.8,52.8,52.6667,52.6667,52.2667,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,0.0,-0.001333,-0.001333,-0.001333,0.0,-0.001333,0.0,-0.004,-0.004,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333
syn_0221,train,fast,recovery,22,23,27,3,1.530667,1.529333,1.528,1.528,1.526667,1.526667,1.522667,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,53.0667,52.9333,52.8,52.8,52.6667,52.6667,52.2667,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,0.0,-0.001333,-0.001333,0.0,-0.001333,0.0,-0.004,-0.004,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333
syn_0221,train,fast,recovery,23,24,28,3,1.529333,1.528,1.528,1.526667,1.526667,1.522667,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,52.9333,52.8,52.8,52.6667,52.6667,52.2667,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,0.0,-0.001333,0.0,-0.001333,0.0,-0.004,-0.004,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004
syn_0221,train,fast,recovery,24,25,29,3,1.528,1.528,1.526667,1.526667,1.522667,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,52.8,52.8,52.6667,52.6667,52.2667,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,0.0,0.0,-0.001333,0.0,-0.004,-0.004,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333
syn_0221,train,fast,recovery,25,26,30,3,1.528,1.526667,1.526667,1.522667,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,52.8,52.6667,52.6667,52.2667,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,0.0,-0.001333,0.0,-0.004,-0.004,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667
syn_0221,train,fast,recovery,26,27,31,3,1.526667,1.526667,1.522667,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,52.6667,52.6667,52.2667,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,0.0,0.0,-0.004,-0.004,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667
syn_0221,train,fast,recovery,27,28,32,3,1.526667,1.522667,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,52.6667,52.2667,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,0.0,-0.004,-0.004,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667
syn_0221,train,fast,recovery,28,29,33,3,1.522667,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,52.2667,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,0.0,-0.004,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008
syn_0221,train,fast,recovery,29,30,34,3,1.518667,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,51.8667,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,0.0,-0.004,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004
syn_0221,train,fast,recovery,30,31,35,3,1.514667,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,51.4667,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,0.0,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333
syn_0221,train,fast,recovery,31,32,36,3,1.514667,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,51.4667,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,0.0,-0.004,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008
syn_0221,train,fast,recovery,32,33,37,3,1.510667,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,51.0667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,0.0,-0.001333,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008
syn_0221,train,fast,recovery,33,34,38,3,1.509333,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,50.9333,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,0.0,-0.004,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333
syn_0221,train,fast,recovery,34,35,39,3,1.505333,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,50.5333,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,0.0,-0.004,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008
syn_0221,train,fast,recovery,35,36,40,3,1.501333,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,50.1333,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,0.0,-0.004,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008
syn_0221,train,fast,recovery,36,37,41,3,1.497333,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,49.7333,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,0.0,-0.005333,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667
syn_0221,train,fast,recovery,37,38,42,3,1.492,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,49.2,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,0.0,-0.006667,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333
syn_0221,train,fast,recovery,38,39,43,3,1.485333,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,48.5333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,0.0,-0.004,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333
syn_0221,train,fast,recovery,39,40,44,3,1.481333,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,48.1333,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,0.0,-0.005333,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008
syn_0221,train,fast,recovery,40,41,45,3,1.476,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,47.6,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,0.0,-0.005333,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667
syn_0221,train,fast,recovery,41,42,46,3,1.470667,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,47.0667,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,0.0,-0.004,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667
syn_0221,train,fast,recovery,42,43,47,3,1.466667,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,46.6667,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,0.0,-0.005333,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012
syn_0221,train,fast,recovery,43,44,48,3,1.461333,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,46.1333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,0.0,-0.006667,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667
syn_0221,train,fast,recovery,44,45,49,2,1.454667,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,45.4667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,0.0,-0.006667,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008
syn_0221,train,fast,recovery,45,46,50,2,1.448,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,44.8,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,0.0,-0.006667,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667
syn_0221,train,fast,recovery,46,47,51,2,1.441333,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,44.1333,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,0.0,-0.008,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333
syn_0221,train,fast,recovery,47,48,52,2,1.433333,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,43.3333,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,0.0,-0.004,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667
syn_0221,train,fast,recovery,48,49,53,2,1.429333,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,42.9333,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,0.0,-0.005333,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667
syn_0221,train,fast,recovery,49,50,54,2,1.424,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,42.4,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,0.0,-0.008,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333
syn_0221,train,fast,recovery,50,51,55,2,1.416,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,41.6,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,0.0,-0.008,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008
syn_0221,train,fast,recovery,51,52,56,2,1.408,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,40.8,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,0.0,-0.005333,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333
syn_0221,train,fast,recovery,52,53,57,2,1.402667,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,40.2667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,0.0,-0.008,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667
syn_0221,train,fast,recovery,53,54,58,2,1.394667,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,1.242667,39.4667,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,24.2667,0.0,-0.008,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667,-0.008
syn_0221,train,fast,recovery,54,55,59,2,1.386667,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,1.242667,1.237333,38.6667,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,24.2667,23.7333,0.0,-0.006667,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667,-0.008,-0.005333
syn_0221,train,fast,recovery,55,56,60,2,1.38,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,1.242667,1.237333,1.228,38.0,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,24.2667,23.7333,22.8,0.0,-0.005333,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667,-0.008,-0.005333,-0.009333
syn_0221,train,fast,recovery,56,57,61,2,1.374667,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,1.242667,1.237333,1.228,1.221333,37.4667,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,24.2667,23.7333,22.8,22.1333,0.0,-0.009333,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667,-0.008,-0.005333,-0.009333,-0.006667
syn_0221,train,fast,recovery,57,58,62,2,1.365333,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,1.242667,1.237333,1.228,1.221333,1.216,36.5333,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,24.2667,23.7333,22.8,22.1333,21.6,0.0,-0.008,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667,-0.008,-0.005333,-0.009333,-0.006667,-0.005333
syn_0221,train,fast,recovery,58,59,63,2,1.357333,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,1.242667,1.237333,1.228,1.221333,1.216,1.208,35.7333,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,24.2667,23.7333,22.8,22.1333,21.6,20.8,0.0,-0.006667,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667,-0.008,-0.005333,-0.009333,-0.006667,-0.005333,-0.008
syn_0221,train,fast,recovery,59,60,64,2,1.350667,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,1.242667,1.237333,1.228,1.221333,1.216,1.208,1.2,35.0667,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,24.2667,23.7333,22.8,22.1333,21.6,20.8,20.0,0.0,-0.006667,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667,-0.008,-0.005333,-0.009333,-0.006667,-0.005333,-0.008,-0.008
syn_0221,train,fast,recovery,60,61,65,2,1.344,1.332,1.325333,1.317333,1.310667,1.301333,1.294667,1.284,1.274667,1.266667,1.257333,1.250667,1.242667,1.237333,1.228,1.221333,1.216,1.208,1.2,1.192,34.4,33.2,32.5333,31.7333,31.0667,30.1333,29.4667,28.4,27.4667,26.6667,25.7333,25.0667,24.2667,23.7333,22.8,22.1333,21.6,20.8,20.0,19.2,0.0,-0.012,-0.006667,-0.008,-0.006667,-0.009333,-0.006667,-0.010667,-0.009333,-0.008,-0.009333,-0.006667,-0.008,-0.005333,-0.009333,-0.006667,-0.005333,-0.008,-0.008,-0.008
